ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-10-29,56364172.25464177,47813785.956773594,65560759.46321618,56364172.25464177,56364172.25464177,648476.9725886873,648476.9725886873,648476.9725886873,26329.720471820146,26329.720471820146,26329.720471820146,622147.2521168672,622147.2521168672,622147.2521168672,0.0,0.0,0.0,57012649.22723046
2023-10-30,56362859.33263933,47214896.567620985,65217788.840490274,56362859.33263933,56362859.33263933,-233502.28290911022,-233502.28290911022,-233502.28290911022,-1086491.7805183262,-1086491.7805183262,-1086491.7805183262,852989.4976092159,852989.4976092159,852989.4976092159,0.0,0.0,0.0,56129357.04973022
2023-10-31,56361546.41063688,47970186.697993346,65393080.81639814,56361546.41063688,56361546.41063688,219354.7521329089,219354.7521329089,219354.7521329089,-859143.5992368776,-859143.5992368776,-859143.5992368776,1078498.3513697865,1078498.3513697865,1078498.3513697865,0.0,0.0,0.0,56580901.16276979
2023-11-01,56360233.493677184,48600195.007119104,67087881.20035885,56360233.493677184,56360233.493677184,1864514.5359013174,1864514.5359013174,1864514.5359013174,572021.3035175033,572021.3035175033,572021.3035175033,1292493.232383814,1292493.232383814,1292493.232383814,0.0,0.0,0.0,58224748.0295785
2023-11-02,56358920.5767175,49011457.701837376,67179666.01480974,56358920.5767175,56358920.5767175,1912291.5379900585,1912291.5379900585,1912291.5379900585,423331.83240332594,423331.83240332594,423331.83240332594,1488959.7055867326,1488959.7055867326,1488959.7055867326,0.0,0.0,0.0,58271212.11470756
2023-11-03,56357607.659757815,49830446.02964208,69137027.53859635,56357607.659757815,56357607.659757815,2328556.629083395,2328556.629083395,2328556.629083395,666336.9238911216,666336.9238911216,666336.9238911216,1662219.7051922735,1662219.7051922735,1662219.7051922735,0.0,0.0,0.0,58686164.28884121
2023-11-04,56356294.74279812,48767060.1418266,67567800.36433317,56356294.74279812,56356294.74279812,2064710.4830836703,2064710.4830836703,2064710.4830836703,257615.59947304943,257615.59947304943,257615.59947304943,1807094.8836106206,1807094.8836106206,1807094.8836106206,0.0,0.0,0.0,58421005.22588179
2023-11-05,56354981.82583844,49158656.35062737,67086057.14181833,56354981.82583844,56354981.82583844,1945388.1338817745,1945388.1338817745,1945388.1338817745,26329.720473300284,26329.720473300284,26329.720473300284,1919058.4134084743,1919058.4134084743,1919058.4134084743,0.0,0.0,0.0,58300369.95972022
2023-11-06,56353668.90887875,48370300.994467236,66204591.59128338,56353668.90887875,56353668.90887875,907879.0550480532,907879.0550480532,907879.0550480532,-1086491.7805201164,-1086491.7805201164,-1086491.7805201164,1994370.8355681696,1994370.8355681696,1994370.8355681696,0.0,0.0,0.0,57261547.96392681
2023-11-07,56352355.991919056,48362610.43850419,66796621.91586583,56352355.991919056,56352355.991919056,1171052.3415757858,1171052.3415757858,1171052.3415757858,-859143.5992364839,-859143.5992364839,-859143.5992364839,2030195.9408122697,2030195.9408122697,2030195.9408122697,0.0,0.0,0.0,57523408.33349484
2023-11-08,56351043.074959375,50023911.7463807,67925682.01847924,56351043.074959375,56351043.074959375,2596714.485835418,2596714.485835418,2596714.485835418,572021.3035172058,572021.3035172058,572021.3035172058,2024693.1823182127,2024693.1823182127,2024693.1823182127,0.0,0.0,0.0,58947757.56079479
2023-11-09,56349730.15799969,49332250.05305501,68427020.77033636,56349730.15799969,56349730.15799969,2400415.5669028233,2400415.5669028233,2400415.5669028233,423331.83240448014,423331.83240448014,423331.83240448014,1977083.734498343,1977083.734498343,1977083.734498343,0.0,0.0,0.0,58750145.72490251
2023-11-10,56348417.24104001,49552562.95455797,68121945.39025298,56348417.24104001,56348417.24104001,2554024.941297834,2554024.941297834,2554024.941297834,666336.9238910107,666336.9238910107,666336.9238910107,1887688.017406823,1887688.017406823,1887688.017406823,0.0,0.0,0.0,58902442.18233784
2023-11-11,56347104.32408031,49475056.56873212,67222023.85161024,56347104.32408031,56347104.32408031,2015548.8801909117,2015548.8801909117,2015548.8801909117,257615.59947220326,257615.59947220326,257615.59947220326,1757933.2807187086,1757933.2807187086,1757933.2807187086,0.0,0.0,0.0,58362653.20427122
2023-11-12,56345791.40712063,49096184.51901633,66385477.15824063,56345791.40712063,56345791.40712063,1616660.3844482016,1616660.3844482016,1616660.3844482016,26329.720473756122,26329.720473756122,26329.720473756122,1590330.6639744455,1590330.6639744455,1590330.6639744455,0.0,0.0,0.0,57962451.79156883
2023-11-13,56344478.49016094,47333987.152540594,65773142.98652439,56344478.49016094,56344478.49016094,301930.2175410003,301930.2175410003,301930.2175410003,-1086491.7805183022,-1086491.7805183022,-1086491.7805183022,1388421.9980593023,1388421.9980593023,1388421.9980593023,0.0,0.0,0.0,56646408.707701944
2023-11-14,56343165.57320125,47632250.098508984,65570260.70421959,56343165.57320125,56343165.57320125,297553.86386078794,297553.86386078794,297553.86386078794,-859143.5992360902,-859143.5992360902,-859143.5992360902,1156697.463096878,1156697.463096878,1156697.463096878,0.0,0.0,0.0,56640719.43706203
2023-11-15,56341852.656241566,48912401.06025342,66715256.652072534,56341852.656241566,56341852.656241566,1472507.3494225945,1472507.3494225945,1472507.3494225945,572021.3035145665,572021.3035145665,572021.3035145665,900486.045908028,900486.045908028,900486.045908028,0.0,0.0,0.0,57814360.00566416
2023-11-16,56340539.73928188,48277937.09247625,65977250.0368321,56340539.73928188,56340539.73928188,1049153.3548814878,1049153.3548814878,1049153.3548814878,423331.8324041945,423331.8324041945,423331.8324041945,625821.5224772934,625821.5224772934,625821.5224772934,0.0,0.0,0.0,57389693.094163366
2023-11-17,56339226.82232218,47432695.99486197,66605153.55251506,56339226.82232218,56339226.82232218,1005624.3287099298,1005624.3287099298,1005624.3287099298,666336.9238911764,666336.9238911764,666336.9238911764,339287.40481875354,339287.40481875354,339287.40481875354,0.0,0.0,0.0,57344851.15103211
2023-11-18,56337913.9053625,47890431.05930453,66793691.17952165,56337913.9053625,56337913.9053625,305460.5159662354,305460.5159662354,305460.5159662354,257615.59947238088,257615.59947238088,257615.59947238088,47844.916493854565,47844.916493854565,47844.916493854565,0.0,0.0,0.0,56643374.42132874
2023-11-19,56336600.98840281,46933076.26246718,65156314.24164107,56336600.98840281,56336600.98840281,-215021.70123229627,-215021.70123229627,-215021.70123229627,26329.72047421189,26329.72047421189,26329.72047421189,-241351.42170650815,-241351.42170650815,-241351.42170650815,0.0,0.0,0.0,56121579.287170514
2023-11-20,56335288.07144313,45851229.74363059,63727593.21075616,56335288.07144313,56335288.07144313,-1607637.400867153,-1607637.400867153,-1607637.400867153,-1086491.7805178987,-1086491.7805178987,-1086491.7805178987,-521145.6203492542,-521145.6203492542,-521145.6203492542,0.0,0.0,0.0,54727650.67057598
2023-11-21,56333975.15448344,45555186.218870044,63261521.91001636,56333975.15448344,56333975.15448344,-1643717.829282904,-1643717.829282904,-1643717.829282904,-859143.5992356965,-859143.5992356965,-859143.5992356965,-784574.2300472077,-784574.2300472077,-784574.2300472077,0.0,0.0,0.0,54690257.325200535
2023-11-22,56332662.23752376,46957932.275953524,65785210.48577394,56332662.23752376,56332662.23752376,-453035.8779857904,-453035.8779857904,-453035.8779857904,572021.3035154922,572021.3035154922,572021.3035154922,-1025057.1815012826,-1025057.1815012826,-1025057.1815012826,0.0,0.0,0.0,55879626.35953797
2023-11-23,56331349.32056406,46996752.57646317,64511169.47496204,56331349.32056406,56331349.32056406,-813248.3097279799,-813248.3097279799,-813248.3097279799,423331.83240443433,423331.83240443433,423331.83240443433,-1236580.1421324143,-1236580.1421324143,-1236580.1421324143,0.0,0.0,0.0,55518101.01083608
2023-11-24,56330036.41007406,46645029.640271276,65661557.174174085,56330036.41007406,56330036.41007406,-747526.3335115922,-747526.3335115922,-747526.3335115922,666336.9238907888,666336.9238907888,666336.9238907888,-1413863.257402381,-1413863.257402381,-1413863.257402381,0.0,0.0,0.0,55582510.07656247
2023-11-25,56328723.49958406,45883300.79618038,63974800.39523092,56328723.49958406,56328723.49958406,-1294895.8735584854,-1294895.8735584854,-1294895.8735584854,257615.59947255862,257615.59947255862,257615.59947255862,-1552511.473031044,-1552511.473031044,-1552511.473031044,0.0,0.0,0.0,55033827.62602557
2023-11-26,56327410.58909404,45328241.69406534,63638371.03694087,56327410.58909404,56327410.58909404,-1622812.3790591066,-1622812.3790591066,-1622812.3790591066,26329.720471530978,26329.720471530978,26329.720471530978,-1649142.0995306375,-1649142.0995306375,-1649142.0995306375,0.0,0.0,0.0,54704598.21003494
2023-11-27,56326097.67860404,44400545.7662751,62644002.12323029,56326097.67860404,56326097.67860404,-2787977.651578648,-2787977.651578648,-2787977.651578648,-1086491.7805178869,-1086491.7805178869,-1086491.7805178869,-1701485.8710607614,-1701485.8710607614,-1701485.8710607614,0.0,0.0,0.0,53538120.02702539
2023-11-28,56324784.76811403,44534599.50113635,62863302.710507296,56324784.76811403,56324784.76811403,-2567602.050259981,-2567602.050259981,-2567602.050259981,-859143.599233624,-859143.599233624,-859143.599233624,-1708458.4510263565,-1708458.4510263565,-1708458.4510263565,0.0,0.0,0.0,53757182.71785405
2023-11-29,56323471.857624024,46019111.178606205,64594443.15097605,56323471.857624024,56323471.857624024,-1098178.8248848182,-1098178.8248848182,-1098178.8248848182,572021.3035164181,572021.3035164181,572021.3035164181,-1670200.1284012364,-1670200.1284012364,-1670200.1284012364,0.0,0.0,0.0,55225293.03273921
2023-11-30,56322158.94713401,45541946.360966064,63915686.00575664,56322158.94713401,56322158.94713401,-1164750.4775699053,-1164750.4775699053,-1164750.4775699053,423331.8324046741,423331.8324046741,423331.8324046741,-1588082.3099745794,-1588082.3099745794,-1588082.3099745794,0.0,0.0,0.0,55157408.4695641
2023-12-01,56320846.036644004,46870310.79624672,65631900.933467194,56320846.036644004,56320846.036644004,-798343.397274451,-798343.397274451,-798343.397274451,666336.9238912186,666336.9238912186,666336.9238912186,-1464680.3211656697,-1464680.3211656697,-1464680.3211656697,0.0,0.0,0.0,55522502.639369555
2023-12-02,56319533.126154,46136568.99983699,63986785.21123151,56319533.126154,56319533.126154,-1046097.3571128163,-1046097.3571128163,-1046097.3571128163,257615.5994740652,257615.5994740652,257615.5994740652,-1303712.9565868815,-1303712.9565868815,-1303712.9565868815,0.0,0.0,0.0,55273435.76904118
2023-12-03,56318220.215664,46068443.43694372,63430705.71785781,56318220.215664,56318220.215664,-1083620.4249655297,-1083620.4249655297,-1083620.4249655297,26329.720471986817,26329.720471986817,26329.720471986817,-1109950.1454375165,-1109950.1454375165,-1109950.1454375165,0.0,0.0,0.0,55234599.79069847
2023-12-04,56316907.30517399,45266987.491711676,63412570.14241975,56316907.30517399,56316907.30517399,-1975582.7707394736,-1975582.7707394736,-1975582.7707394736,-1086491.780519677,-1086491.780519677,-1086491.780519677,-889090.9902197967,-889090.9902197967,-889090.9902197967,0.0,0.0,0.0,54341324.53443452
2023-12-05,56315594.39468399,45529096.06127944,64444322.18356844,56315594.39468399,56315594.39468399,-1506758.8742124145,-1506758.8742124145,-1506758.8742124145,-859143.5992349089,-859143.5992349089,-859143.5992349089,-647615.2749775054,-647615.2749775054,-647615.2749775054,0.0,0.0,0.0,54808835.52047157
2023-12-06,56314281.48419397,47675696.02994165,65373912.90142276,56314281.48419397,56314281.48419397,179409.00602784217,179409.00602784217,179409.00602784217,572021.3035137788,572021.3035137788,572021.3035137788,-392612.29748593667,-392612.29748593667,-392612.29748593667,0.0,0.0,0.0,56493690.49022181
2023-12-07,56312968.57370397,47489924.05414311,65631266.56040728,56312968.57370397,56312968.57370397,291740.2955118776,291740.2955118776,291740.2955118776,423331.83240386297,423331.83240386297,423331.83240386297,-131591.53689198542,-131591.53689198542,-131591.53689198542,0.0,0.0,0.0,56604708.869215846
2023-12-08,56311655.66321396,47991515.567653224,66732620.248642966,56311655.66321396,56311655.66321396,794056.7187851579,794056.7187851579,794056.7187851579,666336.9238911079,666336.9238911079,666336.9238911079,127719.79489404998,127719.79489404998,127719.79489404998,0.0,0.0,0.0,57105712.38199912
2023-12-09,56310342.752723955,46953719.94053568,65490517.513771154,56310342.752723955,56310342.752723955,635202.4684387506,635202.4684387506,635202.4684387506,257615.59947321902,257615.59947321902,257615.59947321902,377586.86896553164,377586.86896553164,377586.86896553164,0.0,0.0,0.0,56945545.22116271
2023-12-10,56309029.84223394,47748117.51965751,66281149.4228671,56309029.84223394,56309029.84223394,636809.0409955026,636809.0409955026,636809.0409955026,26329.720470874367,26329.720470874367,26329.720470874367,610479.3205246282,610479.3205246282,610479.3205246282,0.0,0.0,0.0,56945838.88322944
2023-12-11,56307716.931743935,46707613.12804267,65704381.74833115,56307716.931743935,56307716.931743935,-267212.28358815465,-267212.28358815465,-267212.28358815465,-1086491.7805214673,-1086491.7805214673,-1086491.7805214673,819279.4969333127,819279.4969333127,819279.4969333127,0.0,0.0,0.0,56040504.64815578
2023-12-12,56306404.021253936,46706437.15154249,66169592.15168045,56306404.021253936,56306404.021253936,138337.5382686312,138337.5382686312,138337.5382686312,-859143.5992371098,-859143.5992371098,-859143.5992371098,997481.1375057409,997481.1375057409,997481.1375057409,0.0,0.0,0.0,56444741.55952257
2023-12-13,56305091.11076393,48580482.29456656,67176997.19617233,56305091.11076393,56305091.11076393,1711394.2756096562,1711394.2756096562,1711394.2756096562,572021.3035147046,572021.3035147046,572021.3035147046,1139372.9720949517,1139372.9720949517,1139372.9720949517,0.0,0.0,0.0,58016485.38637359
2023-12-14,56303778.20027392,48547833.8760018,67176698.12335922,56303778.20027392,56303778.20027392,1663533.9340322278,1663533.9340322278,1663533.9340322278,423331.8324041027,423331.8324041027,423331.8324041027,1240202.1016281252,1240202.1016281252,1240202.1016281252,0.0,0.0,0.0,57967312.13430615
2023-12-15,56302465.28978391,49073036.98063302,67691688.0299859,56302465.28978391,56302465.28978391,1962649.4680454652,1962649.4680454652,1962649.4680454652,666336.9238912736,666336.9238912736,666336.9238912736,1296312.5441541919,1296312.5441541919,1296312.5441541919,0.0,0.0,0.0,58265114.757829376
2023-12-16,56301152.3792939,48615614.81481135,66988309.11800218,56301152.3792939,56301152.3792939,1562870.5805874611,1562870.5805874611,1562870.5805874611,257615.5994733967,257615.5994733967,257615.5994733967,1305254.9811140643,1305254.9811140643,1305254.9811140643,0.0,0.0,0.0,57864022.959881365
2023-12-17,56299839.4688039,48359168.1557798,66496642.797703594,56299839.4688039,56299839.4688039,1292194.2235005973,1292194.2235005973,1292194.2235005973,26329.720473922687,26329.720473922687,26329.720473922687,1265864.5030266745,1265864.5030266745,1265864.5030266745,0.0,0.0,0.0,57592033.69230449
2023-12-18,56298526.56177036,47055257.62361728,65155323.75285357,56298526.56177036,56298526.56177036,91812.23061937008,91812.23061937008,91812.23061937008,-1086491.780519653,-1086491.780519653,-1086491.780519653,1178304.0111390234,1178304.0111390234,1178304.0111390234,0.0,0.0,0.0,56390338.79238973
2023-12-19,56297213.65473682,47263857.2662863,65353430.89513443,56297213.65473682,56297213.65473682,184928.2591517228,184928.2591517228,184928.2591517228,-859143.5992383951,-859143.5992383951,-859143.5992383951,1044071.8583901179,1044071.8583901179,1044071.8583901179,0.0,0.0,0.0,56482141.91388854
2023-12-20,56295900.74770328,48462948.7145862,66683807.162253305,56295900.74770328,56295900.74770328,1437994.5876321457,1437994.5876321457,1437994.5876321457,572021.3035144071,572021.3035144071,572021.3035144071,865973.2841177386,865973.2841177386,865973.2841177386,0.0,0.0,0.0,57733895.33533542
2023-12-21,56294587.84066974,48058439.08327875,67161635.77545068,56294587.84066974,56294587.84066974,1071388.0179078432,1071388.0179078432,1071388.0179078432,423331.83240381704,423331.83240381704,423331.83240381704,648056.1855040262,648056.1855040262,648056.1855040262,0.0,0.0,0.0,57365975.85857759
